6.5	0.07085	0.027240001	0.05381	0.03308	0.028899999	0.046349999	0.05381	0.16659001
7.0	0.080329999	0.036570001	0.064450003	0.05212	0.035730001	0.056109998	0.064450003	0.23209
7.5	0.06611	0.045480002	0.071309999	0.062199999	0.044629999	0.065339997	0.071309999	0.10498772
8.0	0.077629998	0.071259998	0.18235999	0.073019996	0.054740001	0.072530001	0.18235999	0.12201907
9.5	0.11407	0.15693	0.10304481	0.088529997	0.064920001	0.17115	0.10304481	0.14007559
10.0	0.12932	0.20062999	0.11988255	0.16071001	0.10666	0.084568866	0.11988255	0.15909331
10.5	0.14805	0.21084	0.13725619	0.17129	0.26945001	0.10112786	0.13725619	0.17902103
11.0	0.16147	0.22788	0.15527639	0.28475001	0.15451644	0.11813716	0.15527639	0.19981685
12.0	0.18533	0.12481813	0.17401275	0.14145707	0.17310335	0.1356989	0.17401275	0.22144525
15.0	0.24976	0.14112215	0.19350553	0.15990503	0.19252191	0.15389837	0.19350553	0.24387491
16.0	0.12891538	0.15835574	0.21377487	0.17932314	0.21276443	0.17279592	0.21377487	0.26707709
17.0	0.1485343	0.17650372	0.23482718	0.19967085	0.2338195	0.19242983	0.23482718	0.29102451
18.0	0.16850749	0.1955488	0.25665915	0.22091073	0.25567251	0.21282127	0.25665915	0.31569049
19.0	0.18895915	0.21547197	0.27926075	0.24300751	0.27830607	0.23397875	0.27926075	0.34104839
20.0	0.20997785	0.23625252	0.30261686	0.26592758	0.30170032	0.25590134	0.30261686	0.36707124
21.0	0.23162186	0.25786829	0.32670856	0.2896384	0.32583323	0.27858114	0.32670856	0.3937315
22.0	0.25392643	0.28029567	0.35151395	0.31410813	0.35068095	0.30200499	0.35151395	0.42100087
23.0	0.27690974	0.3035098	0.37700868	0.33930519	0.37621781	0.32615557	0.37700868	0.44885024
24.0	0.30057749	0.32748461	0.40316647	0.36519811	0.4024168	0.35101238	0.40316647	0.47724965
25.0	0.32492623	0.35219285	0.42995936	0.39175522	0.42924938	0.37655219	0.42995936	0.50616819
26.0	0.34994566	0.37760615	0.45735791	0.4189446	0.45668587	0.40274972	0.45735791	0.53557414
27.0	0.37562025	0.40369514	0.48533139	0.44673389	0.4846954	0.42957774	0.48533139	0.56543487
28.0	0.40193039	0.43042946	0.51384795	0.4750903	0.51324606	0.45700744	0.51384795	0.59571695
29.0	0.4288533	0.45777786	0.54287469	0.50398052	0.54230505	0.48500872	0.54287469	0.62638623
30.0	0.45636356	0.48570809	0.5723778	0.53337055	0.5718385	0.51355016	0.5723778	0.65740782
31.0	0.48443368	0.51418716	0.60232276	0.56322604	0.60181195	0.5425992	0.60232276	0.68874604
32.0	0.51303428	0.54318124	0.63267398	0.59351194	0.63219005	0.57212251	0.63267398	0.72036469
33.0	0.54213464	0.5726558	0.66339552	0.62419266	0.66293675	0.60208559	0.66339552	0.75222707
34.0	0.57170248	0.60257554	0.69445056	0.65523201	0.6940155	0.63245332	0.69445056	0.7842958
35.0	0.60170454	0.63290453	0.72580189	0.68659341	0.72538906	0.66318977	0.72580189	0.81653321
36.0	0.63210654	0.66360635	0.75741166	0.71823978	0.75701976	0.69425851	0.75741166	0.84890115
37.0	0.66287333	0.69464386	0.78924167	0.75013357	0.78886944	0.7256223	0.78924167	0.88136119
38.0	0.69396883	0.72597945	0.82125324	0.78223681	0.82089955	0.75724345	0.82125324	0.91387445
39.0	0.72535646	0.75757515	0.85340744	0.81451118	0.85307115	0.78908396	0.85340744	0.94640213
40.0	0.75699896	0.78939253	0.88566506	0.84691805	0.88534516	0.82110518	0.88566506	0.97890496
